000755##Глина белая (каолин)#Глина белая (каолин)#Глина белая (каолин, фарфоровая глина) – одно из самых доступных и распространенных косметических средств природного происхождения. <p>СВОЙСТВА: Белая глина содержит минеральные соли и микроэлементы, в частности: кремнезем, цинк, медь, азот, кальций, магний, калий и др. Основной элемент белой глины - кремнезем, который обеспечивает нормальное функционирование живого организма и усвоение других микроэлементов, препятствует развитию атеросклероза и помогает восстановить нормальную чистоту и функции стенок сосудов. Как косметическое средство белая глина незаменима для ухода за жирной и склонной к образованию угрей кожей, так как она поглощает избыток кожного сала и выделений потовых желез, устраняет загрязнения на поверхности кожи, стимулирует обмен веществ и регенерацию клеток кожи. Белая глина также подходит для ухода за сухой и чувствительной кожей, укрепляя и тонизируя кожу, поддтягивая и устраняя отеки. Добавление белой глины в средства для ухода за волосами позволяет укрепить сухие и секущиеся волосы, справиться с жирной себореей и перхотью. </p><p>ПРИМЕНЕНИЕ: Белую глину используют, как правило, в составе масок и скрабов. Каолин – нежнейший абразив, поэтому его можно применять в качестве мягкого, не раздражающего кожу скраба. Белая глина входит в состав различных присыпок, мазей, используется при ожогах и опрелостях, в том числе и в детской косметике. В декоративной косметике входит в состав пудр и сухих дезодорантов. Каолин используется в зубных пастах, укрепляет эмаль, отбеливает зубы, снимает зубные камни.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#kaolin.png#1 кг#10#200.00
000794##Глина вулканическая Гассул#Глина вулканическая Гассул#Глина вулканическая Гассул (GHASSOUL) – уникальное природное косметическое средство вулканического происхождения, отличающееся высоким содержанием соединений кремния и магния. <p>СВОЙСТВА: Глина Гассул оказывает на кожу успокаивающий эффект, мягко отшелушивает омертвевшие клетки эпидермиса, повышает упругость кожи, нормализует жировой баланс. Глина GHASSOUL обладает уникальными абсорбирующими свойствами – при нанесении на кожу она собирает в себя токсины, шлаки и другие вредные примеси из пор кожи, оставляя ее очищенной и обновленной, питая ее необходимыми солями и микроэлементами. Глина Гассул является идеальным средством для борьбы с юношескими прыщами, помогает избавиться от черных точек на носу. При уходе за волосами вулканическая глина укрепляет волосяные луковицы и структуру волос, уменьшая их выпадение, снижает жирность волос и очищает кожу головы.</p><p>ПРИМЕНЕНИЕ: Маска для лица – разбавьте глину Гассул водой (лучше очищенной или настоенной на травах) до консистенции густой сметаны, нанесите на лицо, избегая области вокруг глаз, на 10-15 минут до высыхания, после чего смойте водой и смажьте лицо увлажняющим кремом. Аналогичный состав может использоваться в качестве маски для волос. Для получения антицеллюлитного эффекта и очищения кожи тела принимайте ванну, добавив в нее 5-6 столовых ложек глины, предварительно разведенной в воде. </p>#Корень|Главная|Масла и косметика|Компоненты для косметики#gassul_1.png#50 гр#10#200.00
000794##Глина вулканическая Гассул#Глина вулканическая Гассул#Глина вулканическая Гассул (GHASSOUL) – уникальное природное косметическое средство вулканического происхождения, отличающееся высоким содержанием соединений кремния и магния. <p>СВОЙСТВА: Глина Гассул оказывает на кожу успокаивающий эффект, мягко отшелушивает омертвевшие клетки эпидермиса, повышает упругость кожи, нормализует жировой баланс. Глина GHASSOUL обладает уникальными абсорбирующими свойствами – при нанесении на кожу она собирает в себя токсины, шлаки и другие вредные примеси из пор кожи, оставляя ее очищенной и обновленной, питая ее необходимыми солями и микроэлементами. Глина Гассул является идеальным средством для борьбы с юношескими прыщами, помогает избавиться от черных точек на носу. При уходе за волосами вулканическая глина укрепляет волосяные луковицы и структуру волос, уменьшая их выпадение, снижает жирность волос и очищает кожу головы.</p><p>ПРИМЕНЕНИЕ: Маска для лица – разбавьте глину Гассул водой (лучше очищенной или настоенной на травах) до консистенции густой сметаны, нанесите на лицо, избегая области вокруг глаз, на 10-15 минут до высыхания, после чего смойте водой и смажьте лицо увлажняющим кремом. Аналогичный состав может использоваться в качестве маски для волос. Для получения антицеллюлитного эффекта и очищения кожи тела принимайте ванну, добавив в нее 5-6 столовых ложек глины, предварительно разведенной в воде. </p>#Корень|Главная|Масла и косметика|Компоненты для косметики#gassul_1.png#1 кг#10#2000.00
000743##Глина голубая#Компонент для косметики Глина голубая#Голубая глина (кембрийская глина) – уникальное природное косметическое средство, образовавшееся в донных отложениях морей кембрийской эпохи и добываемое из недр Земли на глубине около 100 метров. Голубая глина является уникальным природным экологически чистым косметическим средством по уходу за кожей, ногтями и волосами. <p>СВОЙСТВА: Голубая глина содержит минеральные соли и микроэлементы, такие как кремний, железо, кальций, магний, калий, радий и другие. Большое содержание кремния оказывает на кожу укрепляющее действие, стимулирует замену и обеспечивает эластичность тканей, нормализует проницаемость стенок кровеносных сосудов, замедляет процесс старения. Голубая глина обладает противовоспалительными свойствами, очищает кожу от угревой сыпи, отбеливает и дезинфицирует кожу, нормализует pH кожи, а также разлаживает морщины, борется с растяжками после беременности, обладает антицеллюлитным и антистрессовым действием. </p><p>ПРИМЕНЕНИЕ: Голубая глина применяется в виде масок для волос, кожи лица и тела. Для приготовления маски следует залить глину теплой водой (можно использовать отвары трав) и развести до консистенции густой сметаны. В готовую маску можно добавить оливковое масло, сок огурцов, томатов, лимонов или клюквы. Не используйте металлическую посуду. Наносить на кожу до полного высыхания, при неровномерном высыхании можно сбрызгивать подсохшие раньше участки водой. Делая маску из голубой глины перед сном в течение месяца, можно избавиться от проблемы юношеских угрей. Для избавления от целлюлита сделайте массаж, тщательно втирая разведенную теплой водой глину (можно добавить немного меда), а затем оставьте на час, укутавшись тканью (глина легко отстирывается). Применение косметической маски для ног на основе голубой глины улучшает микроциркуляцию кожи нижних конечностей, снимает отеки и чувство тяжести в ногах., а также способствует снижению потливости стоп и является хорошей профилактикой грибковых и бактериальных инфекций кожи стоп. Местные ванночки из голубой глины уменьшают роговые наслоения и смягчают огрубевшую кожу на руках, локтях и ногах, способствуют заживлению мелких трещин и порезов.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#clay_blue.png#50 гр#10#20.00
000744##Глина желтая#Компонент для косметики Глина желтая#Глина желтая – удивительное по своим свойствам и воздействию на кожу косметическое средство природного происхождения, богатое железом и калием, а также содержащее множество уникальных минералов: диоксид кремния, оксид алюминия, железо, марганец, образования серы, натрия и др. <p>СВОЙСТВА: Желтая глина выводит токсины и насыщает кожу кислородом. Желтая глина обладает антибактериальными и противовоспалительными свойствами, хорошо очищает и подсушивает кожу, снимает воспаление. Желтая глина вбирает в себя избыток выделений потовых желез и кожного сала, действует в качестве нежного пилинга, устраняя кожные загрязнения. Желтая глина отшелушивает ороговевшие клетки эпидермиса, смягчая огрубевшую кожу на локтях и ногах, способствует она и заживлению мелких трещин, помогает в борьбе с целлюлитом. Благодаря высокой адсорбционной способности, желтая глина эффективно снимает потливость ног, устраняя неприятный запах. Питает ломкие волосы и кожу головы, снабжая их необходимыми солями, избавляя от перхоти и нервного напряжения. </p><p>ПРИМЕНЕНИЕ: Желтая глина применяется в виде масок, паст и мазей для ухода за жирной и комбинированной, а также чувствительной кожей, помогает при лечении угревой сыпи. При изготовлении маски рекомендуется смешивать желтую глину с белой в одинаковых пропорциях, разводить глину можно настоем трав, а также рекомендуется добавить в маску базовые или эфирные масла (например, масло жожоба придаст маске увлажняющий эффект, эфирное масло герани смягчит и успокоит кожу). В маску для волос добавьте несколько капель алкоголя, что обеспечит легкое смывание глины с волос. Примочки и аппликации с желтой глиной помогают при болях в суставах, ревматизме и переутомлении: для аппликации разведите желтую глину небольшим количеством воды до консистенции теста, из которого сделайте лепешку толщиной 1-1,5 см, и заверните ее в плотную хлопчатобумажную ткань, приложить к больному месту более чем на 2 часа. Желтую глину добавляют в ванну (5-6 столовых ложек предварительно развести в литре теплой воды), что позволит снять усталость, улучшить обменные процессы. </p>#Корень|Главная|Масла и косметика|Компоненты для косметики#clay_yellow.png#50 гр#10#20.00
007434##Глина зеленая#Компонент для косметики Глина зеленая#Зеленый цвет данного вида глины обусловлен содержанием в ней оксида железа. Чаще всего применяется в косметологии, ее добавляют в состав масок, обертываний и компрессов. Богатый микроэлементами состав глины способствует восстановлению водного баланса кожи, а также обуславливает прекрасные абсорбирующие свойства. Применение зеленой глины очищает и смягчает кожу, устраняет воспаление и раздражение, разглаживает морщинки, а также обладает подсушивающим действием. Часто ее рекомендуют для улучшения капиллярного кровообращения, а также общего омоложения кожи. Маски на ее основе отлично очищают поры и избавляют от жирного блеска, обладают подсушивающим и стягивающим эффектом. Зелёная глина восстанавливает гидробаланс кожи, улучшает ее кровообращение, способствует сохранению молодости и красоты #Корень|Главная|Масла и косметика|Компоненты для косметики#glina_zelenaya.jpeg#50 гр#10#20.00
007432##Глина красная#Компонент для косметики Глина красная#Цвет обусловлен наличием в составе меди и оксида железа. Эту разновидность косметической глины рекомендуют в уходе за сухой, обезвоженной, а также чувствительной кожей. Красная глина великолепно подходит для ухода за склонной к аллергическим реакциям кожи. Маски из такой косметической глины помогают снять раздражения и покраснения на лице, убирают шелушение и зуд кожи. Применяется красная глина и при сухой, обезвоженной, увядающей и вялой коже. Улучшает кровоснабжение, способствует большему насыщению кожи кислородом. Средства на основе красной глины, в частности маски, улучшают процессы кровоснабжения в тканях эпидермиса, способствуют смягчению и увлажнению кожи, прекрасно отшелушивают омертвевший слой клеток, устраняют зуд, раздражение и покраснение на лице. Кроме того, они прекрасно устраняют признаки шелушения кожи. Также этот вид глины может помочь в уходе за увядающей кожей, поскольку улучшает насыщение тканей кислородом. Ее часто назначают при недостатке железа в организме. Красную глину часто сочетают с белой.  Красная глина также эффективна в уходе за волосами, средства на ее основе способствуют питанию волосяных луковиц, укреплению слабых и ломких волос, а также устраняют жирную себорею.#Корень|Главная|Масла и косметика|Компоненты для косметики#glina_krasnaya.jpeg#50 гр#10#20.00
007433##Глина розовая#Компонент для косметики Глина розовая#Розовая косметическая глина рекомендуется для ухода за любым типом кожи. Её применение способствует омоложению кожи, разглаживая морщинки и подтягивая контур лица. Применение масок на ее основе очищает, питает и смягчает кожу, возвращая эластичность и оказывая освежающее и восстанавливающее действие. Ванночки на основе розовой глины способствуют глубокому увлажнению кожи, оказывают тонизирующее действие, улучшая процессы обменов в тканях. Также розовая глина обладает питающим и очищающим действием, делает кожу более упругой и бархатистой. #Корень|Главная|Масла и косметика|Компоненты для косметики#glina_rozovaya.jpeg#50 гр#10#20.00
007431##Глина черная#Компонент для косметики Глина черная#Черная глина, в состав которой входит стронций, кварц, железо, магний и кальций, является отличным очищающим средством для кожи лица. Косметическая черная глина хорошо поглощает в себя все вредные токсины и загрязнения кожи, и значительно сужает поры лица. Наиболее подходит для ухода за комбинированной и жирной кожей лица, а также для нормального типа кожи. Регулярное применение черной глины способствует устранению угревой сыпи на лице, и помогает сделать кожу более чистой, свежей, приятной и здоровой на вид. Грязелечение с применением черной глины способствует улучшению кровообращения и лимфообращения, а также обменных процессов. Помимо этого процедуры на ее основе стимулируют тканевое дыхание, процессы регенерации, способствуют рассасыванию процессов воспаления. Маски на основе черной глины служат прекрасным средством увлажнения и тонизации кожи.  Обертывания с черной глиной дают прекрасный эффект уменьшения объемов, поскольку способствуют сжиганию жировых отложений. #Корень|Главная|Масла и косметика|Компоненты для косметики#glina_chernaya.jpeg#50 гр#10#20.00
000486##Глицерин растительный#Компонент для косметики Глицерин растительный#Глицерин оказывает смягчает, увлажняет; защищает и восстанавливает поврежденную кожу. Глицерин добавляют в мыло, так как он усиливает моющую способность мыла, смягчая и увлажняя кожу. Рекомендуется добавлять в мыльную основу 5-7 % глицерина. #Корень|Главная|Масла и косметика|Компоненты для косметики#486.png#100 мл#10#45.00
003339##Госулин#Компонент для косметики Госулин#Gosulin IL (Госулин ИЛ) – натуральный растительный эмолент (смягчитель), получаемый из возобновляемого природного сырья - сахарной свёклы и кокосового ореха.  ВНЕШНИЙ ВИД: Прозрачная бесцветная вязкая жидкость, практически без запаха. Госулин создаёт очень лёгкие ощущения на коже, обладает обезжиривающим эффектом, уменьшает липкость и улучшает распределяемость косметических средств действует как увлажняющий агент, создаёт кондиционирующий эффект для волос, удаляет водостойкий макияж.  ПРИМЕНЕНИЕ: Продукты для жирной кожи, продукты для лица, солнцезащитные средства, спреи для тела, продукты для волос, масла для ванны, средства для снятия макияжа, декоративная косметика, детская косметика.  РЕКОМЕНДОВАННЫЙ ВВОД: от 1 до 100%  ХРАНЕНИЕ: при t° 5-25°С#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#50 гр#10#180.00
000796##Грязь Мертвого моря#Грязь Мертвого моря#Грязь Мертвого моря – уникальное природное лечебное и косметическое средство, содержащее минеральные соединения калия, кальция, меди, цинка, кобальта и другие биологически активные соединения. <p>СВОЙСТВА: Грязь Мертвого моря нормализует функции кожи, глубоко очищает ее от шлаков, токсинов и омертвевших клеток, улучшает обмен веществ и стимулирует кровообращение, повышает тонус клеток и придает коже упругость. Грязь Мертвого моря обладает противовоспалительными свойствами, снимая раздражения и воспалительные процессы кожи, разглаживает морщины и замедляет процесс старения, придавая коже здоровый и свежий вид. Грязь Мертвого моря способствует укреплению волос,положительно влияет на регенерацию волос после окраски и химической завивки, восстанавливает их блеск, питает кожу головы и предотвращает появление перхоти. Как лечебное средство грязь мертвого моря помогает при заболеваниях суставов: артрозе, артрите, остеохондрозе, радикулите, ревматизме, а также при заболеваниях кожи: псориазе, экземе и дерматитах. Снимает усталость, головную боль и мышечное напряжение. </p><p>ПРИМЕНЕНИЕ: Маска для лица (при жирной и комбинированной коже) – нанести грязь Мертвого моря на очищенную кожу лица, избегая областей вокруг глаз и губ, массажными движениями на 8-10 минут. Маска для волос – тщательно размешать 3-4 столовые ложки грязи и немного прогреть на водяной бане, затем нанести на влажные волосы и кожу головы, обернуть пищевой пленкой и укутать платком на 10-15 минут, после чего промыть голову с шампунем.Маска для рук – 2 столовые ложки грязи Мертвого моря смешать с таким же количеством оливкового или другого базового масла, пропитайте полученной смесью хлопчатобумажные перчатки и наденьте их на руки на 30 минут, после чего смойте грязь и смажьте руки кремом.Грязевые обертывания (при избыточном весе, целлюлите, кожных заболеваниях) – нанесите грязь ровным слоемна очищенную кожу, зафиксируйте пищевой пленкой и утеплите на 30 минут, затем смойте под контрастным душем.При заболеваниях суставов хорошо подойдут местные ванны или аппликации. </p><p>ПРОТИВОПОКАЗАНИЯ: Онкологические заболевания, туберкулез в активной форме, стенокардия, после инфарктные состояния, воспаления щитовидной железы, беременность.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#dead_sea_mud_1.png#100 гр#10#84.00
000796##Грязь Мертвого моря#Грязь Мертвого моря#Грязь Мертвого моря – уникальное природное лечебное и косметическое средство, содержащее минеральные соединения калия, кальция, меди, цинка, кобальта и другие биологически активные соединения. <p>СВОЙСТВА: Грязь Мертвого моря нормализует функции кожи, глубоко очищает ее от шлаков, токсинов и омертвевших клеток, улучшает обмен веществ и стимулирует кровообращение, повышает тонус клеток и придает коже упругость. Грязь Мертвого моря обладает противовоспалительными свойствами, снимая раздражения и воспалительные процессы кожи, разглаживает морщины и замедляет процесс старения, придавая коже здоровый и свежий вид. Грязь Мертвого моря способствует укреплению волос,положительно влияет на регенерацию волос после окраски и химической завивки, восстанавливает их блеск, питает кожу головы и предотвращает появление перхоти. Как лечебное средство грязь мертвого моря помогает при заболеваниях суставов: артрозе, артрите, остеохондрозе, радикулите, ревматизме, а также при заболеваниях кожи: псориазе, экземе и дерматитах. Снимает усталость, головную боль и мышечное напряжение. </p><p>ПРИМЕНЕНИЕ: Маска для лица (при жирной и комбинированной коже) – нанести грязь Мертвого моря на очищенную кожу лица, избегая областей вокруг глаз и губ, массажными движениями на 8-10 минут. Маска для волос – тщательно размешать 3-4 столовые ложки грязи и немного прогреть на водяной бане, затем нанести на влажные волосы и кожу головы, обернуть пищевой пленкой и укутать платком на 10-15 минут, после чего промыть голову с шампунем.Маска для рук – 2 столовые ложки грязи Мертвого моря смешать с таким же количеством оливкового или другого базового масла, пропитайте полученной смесью хлопчатобумажные перчатки и наденьте их на руки на 30 минут, после чего смойте грязь и смажьте руки кремом.Грязевые обертывания (при избыточном весе, целлюлите, кожных заболеваниях) – нанесите грязь ровным слоемна очищенную кожу, зафиксируйте пищевой пленкой и утеплите на 30 минут, затем смойте под контрастным душем.При заболеваниях суставов хорошо подойдут местные ванны или аппликации. </p><p>ПРОТИВОПОКАЗАНИЯ: Онкологические заболевания, туберкулез в активной форме, стенокардия, после инфарктные состояния, воспаления щитовидной железы, беременность.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#dead_sea_mud_1.png#1 кг#10#836.00
002352##Гуаровая камедь#Гуаровая камедь#Гуаровая камедь Внешний вид: порошок от белого до светло-желтого цвета, практически без запаха. Растворимость: диспергирует в холодной и горячей воде, образовывает коллоидный раствор. pH-значение (1 % раствор): 5.5 – 7.0. Косметические свойства: гуаровая смола способна образовывать на лице защитную пленку, обладает увлажняющими и влагоудерживающими свойствами. Основные функции в косметических средствах: загуститель, эмульгатор и стабилизатор смесей, легкое очищающее средство, вещество, образующее защитную пленку. Используется в лосьонах, кремах, шампунях, кондиционерах. Концентрация в косметике: 0,1-5%, наиболее распространена концентрация 0,1-0,5%.#Корень|Главная|Масла и косметика|Компоненты для косметики#xanthane.png#50 гр#10#45.00
000487##Д-пантенол#Компонент для косметики Д-пантенол#Д-пантенол - это витамин группы В, глубоко проникает и связывает воду в наружном слое кожи, ногтей и волос, что предохраняет их от высыхания. Обладает противовоспалительным действием, спобобствует заживлению ран, ожогов и других воспалительных процессов. Может применяться во всех косметических рецептурах, в том числе детской косметике (как успокаивающее средство при пеленочном дерматите). В солнцезащитных средствах уменьшает разрушающее воздействие солнечных лучей, в средствах для волос - улучшает укладываемость волос, увеличивает толщину, придает гладкость и блеск. Рекомендуемая дозировка и применение: Д-пантенол 75% может быть использован в продуктах по уходу за кожей и волосами в дозировке 3-6%, вводится в водную фазу при температуре на выше 50 градусов. Можно использовать вместе с аллантоином и другими витаминами. #Корень|Главная|Масла и косметика|Компоненты для косметики#487.png#100 мл#10#320.00
017580##Децил глюкозид#Компонент для косметики Децил глюкозид#Мягкое неионное поверхностно-активное вещество, состоящее из сахаров (глюкозы), полученных из кукурузного крахмала, и жирных кислот кокосового ореха. Среди ПАВ данное вещество является наиболее безопасным. РН:11,5-12,5. Он может использоваться как основнойПАВ или совмещаться с другими типами ПАВ, повышает кондиционирующий эффект катионных ПАВ. Децил глюкозид обладает слабыми обезжиривающими, но хорошими смачивающими свойствами. Области применения данного ПАВ: очищающие средства для детей, очищающие лосьоны для лица, пены для ванны, мыло для рук, гели для душа. Может использоваться как дезодорирующее мыло. При концентрации выше 10% необходимо регулировать уровень кислотности: - при концентрации 30 % (пятидесятипроцентного раствора децилглюкозида), необходимо добавить около 0,2г лимонной кислоты на каждые 100мл - при концентрации 20 % (пятидесятипроцентного раствора децилглюкозида), необходимо добавить около 0,15г лимонной кислоты на каждые 100мл #Корень|Главная|Масла и косметика|Компоненты для косметики#kokosulfat_natriya.jpeg#100 мл#10#80.00
007990##Йогуртин#Компонент для косметики Йогуртин#Йогуртин (пудра йогурта) INCI: Лактоза (Lactose) - 53.5% Протеины (Proteins)- 25% Молочная (a-оксипропионовая) кислота (Lactic acid) - 7.5% Минералы и следы микроэлементов - 5% Вода - 3% Липиды (Lipids) - 2% Витамины* - 1%. Внешний вид, запах: слабый запах и цвет, сыпучий порошок кремового/желтого цвета. Растворимость: легко диспергируется в воде и легко вводится в эмульсию. Способ получения: производные молока. Ph: 4-5. Йогуртин защищает коллагеновый каркас, помогая коже дольше выглядеть молодой, упругой, без морщин. При использовании в моющих рецептурах Йогуртин улучшает уровень увлажненности кожи. При использовании в моющих рецептурах и твердых мылах Yogurtene® дает густую, кремовую пену. Йогуртин обеспечивает кондиционирование волос и увеличение объема волос без утяжеления. Он хорошо растворяется в воде и эмульсиях, увлажняет верхние слои кожи, способствует загущению и образованию стойкой красивой пены, сохраняет молодость кожи, регенерирует, волосам обеспечивает кондиционирующий эффект и объем, облегчает расчесывание. Применяется в косметике для детей и пожилых, для чувствительной и проблемной кожи, в средствах для лица, для тела и волос. Дозировка: 0,5-10%. Хранение: в запечатанной таре в сухом, прохладном и темном месте. Допускается слеживание порошка, не влияющее на его свойства.#Корень|Главная|Масла и косметика|Компоненты для косметики#496.png#20 гр#10#120.00
003337##Каприлик триглицериды#Компонент для косметики Каприлик триглицериды#Триглицериды - это растительная некомедогенная и нежирная фракция кокосового масла, которая частично или полностью заменяет растительные масла в эмульсии.  Внешний вид: прозрачная бесцветная маслянистая жидкость. Каприлик триглицериды - прекрасный компонент косметики, который имеет высокую устойчивость к окислению и физиологическую совместимость с кожей, обеспечивает высокую стабильность эмульсии, является отличным проводником для жирорасворимых компонентов, растительных и эфирных масел в глубокие слои кожи, обеспечивает хорошую растекаемость продукта, работает на смягчение и увлажнение кожи, придаёт хорошие тактильные ощущения кремам.  ПРИМЕНЕНИЕ: косметика для жирной, комедогенной и воспаленной кожи, декоративная косметика (тональные крема, основы, прессованные тени и румяна, помады), солнцезащитная косметика, мацераты/масляные экстракты, средства для и после бритья, детская косметика.#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#50 гр#10#160.00
079262##Кедрового ореха пленка#Кедрового ореха пленка#Применяется пленка кедровых орехов в косметологии, например при составлении питательной маски для лица. Для этого кедровую пленку тщательно перемалывают и смешивают с растительным маслом. Пропорция: на две столовых ложки молотой пленки – одну чайную ложку масла, желательно кедрового, хотя подойдет и оливковое. Туда же добавляют ложку меда. Полученную смесь разводят горячей водой до состояния близкого по консистенции к сметане. Маска наносится на лицо и шею и выдерживается 15 – 20 минут.#Корень|Главная|Масла и косметика|Компоненты для косметики#kedrovogo_orekha_plenka.jpeg#20 гр#10#60.00
