000001##Диоксид титана#Диоксид титана#При внесении диокида титана в прозрачную основу, она становится белой матовой. Диокид титана смешать с водой, 10 г на 250 мл, и хранить в смешаном виде в закрытой посуде. Перед внесением в мыльную основу смесь хорошо взболтать. #Корень|Главная|Мыловарение|Красители для мыла#1.png#10 гр#10#30.00
077130##Фотолюминисцентный пигмент#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент позволяет сделать мыло, светящееся в темноте. Пигмент необходимо добавить в расплавленную мыльную основу. Пигмент оседает на дно формы. В прозрачном и белом мыле придает поверхности мыла слабый зеленый цвет. Застывшее мыло "зарядить" на свету, после чего оно будет светиться в темноте зеленым светом. #Корень|Главная|Мыловарение|Красители для мыла#fotolyuministsentnyi_pigment.jpeg#5 гр#10#100.00
000184##Нероли#Эфирное масло Нероли#Эфирное масло нероли получают методом паровой перегонки цветков апельсинового дерева. Считается одним из наиболее дорогих масел, применяется в производстве парфюмерных продуктов самого высокого класса. <p>ВНЕШНИЙ ВИД: прозрачная жидкость с нежным, горьковато-цветочным ароматом.</p><p> СВОЙСТВА: Эфирное масло нероли обладает восстанавливающим, омолаживающим и регенерирующим действием на кожу, подтягивая и придавая ей упругость. Оказывает благотворное влияние на сухую, увядающую кожу, разглаживая морщинки, устраняя отечность и "тени" под глазами. Эфирное масло нероли снимает раздражение, стрессовые и климатические реакции кожи, а также укрепляет структуру волос, уменьшая их выпадение, восстанавливая естественный блеск и устраняя перхоть. Масло нероли нормализует артериальное давление, нормализует ритмичную работу сердца, является сильным противосклеротическим и имунностимулирующим средством, помогает устранить бессонницу, справиться с невротическими состояниями. Масло нероли является сильным сексуальным стимулятором. Сочетается с эфирными маслами: лиметта, шалфея, мяты, бергамота, кедра, кипариса, сандала, ладана, пачули. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, тоников, шампуней и бальзамов для волос – 6-7 капель масла нероли на 10 мл основы, для массажа - 6-8 капель на 10 мл транспортного средства. Для принятия ванн (при бессонницах, невротических состояниях, сердечных недомоганиях) – 3-7 капель масла растворите в чайной ложке соли, меда или сметаны, а затем перемешайте с водой. Маски с маслом нероли оказывают омолаживающий и восстанавливающий эффект на кожу – 2 капли масла нероли смешать с 10 г масла жожоба или авокадо, другой вариант – смешать 2 капли масла нероли и 1 каплю масла апельсина со взбитым яичным желтком. </p><p>ПРОТИВОПОКАЗАНИЯ: Индивидуальная непереносимость.</p>#Корень|Главная|Масла и косметика|Эфирные масла#184.png#10 мл#10#230.00
000185##Орех мускатный#Эфирное масло Орех мускатный#Эфирное масло ореха мускатного получают методом паровой отгонки очищенных орехов. <p>ВНЕШНИЙ ВИД: легкая подвижная жидкость светло-желтого цвета с теплым пряно-перечным запахом, со временем масло может темнеть и становиться более вязким. </p><p>СВОЙСТВА: Эфирное масло мускатного ореха оказывает на кожу омолаживающее действие, реконструируя клетки кожи и улучшая кровообращение. Оказывает благоприятное воздействие на рост и укрепление волос. Мускатное масло обладает обезбаливающими, противовоспалительными и согревающими свойствами, поэтому его используют в массажных средствах при болях в мышцах, артритах и остеохондрозе, а также для снятия зубной боли. Аромат мускатного ореха способствует эмоциональному раскрепощению, в смеси с цитрусовым ароматом создаёт атмосферу праздника, помогает воспламениться страстью мужчинам и женщинам, а также устраняет функциональные расстройства в климактерическом периоде, помогая избавиться от неврозов и апатии. Эфирное масло мускатного ореха добавляют в мыло и другие косметические средства для придания им теплого восточного аромата, а также в качестве фиксатора запаха. Масло мускатного ореха сочетается с маслами апельсина, гвоздики, герани, корицы, лаванды, ладана, лайма, лимона, мандарина, мелиссы, можжевельника, мяты, пачули, розмарина, чайного дерева. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, тоников, шампуней достаточно 1 капли мускатного масла на 10 мл основы. Для массажа – 2-3 капли на 10 мл транспортного масла, для принятия ванн – 2-3 капли (предварительно растворить с солью, медом или сливками). </p><p>ПРОТИВОПОКАЗАНИЯ: беременность, эпилепсия, нервная возбудимость, индивидуальная непереносимость. Необходимо строго соблюдать дозировки, поскольку мускатное масло может вызывать раздражение. </p>#Корень|Главная|Масла и косметика|Эфирные масла#185.png#10 мл#10#198.00
000186##Пальмароза#Эфирное масло Пальмароза#Эфирное масло пальмарозы получают методом паровой дистилляции надземной части растения пальмароза (семейство злаковых), представляющего собой пахучую траву, которая растет в диком виде и с древних времен культивируется в Индии и Пакистане, достигая в высоту 1,5-2 метров. В настоящее время растет в Африке, Бразилии, Индонезии и на Коморских островах. <p>ВНЕШНИЙ ВИД: бесцветная или слегка желтоватая жидкость с нежным. утренним, сладковато-цветочным ароматом, имеющим легкий розовый оттенок. </p><p>СВОЙСТВА: Масло пальмарозы обладает сильными антисептическими и антибактериальными свойствами, что определяет его использование для лечения кожных заболеваний, раздражений и пролежней, а также для защиты от кожных инфекций. Эфирное масло пальмарозы нормализует работу сальных и потовых желез, улучшая обмен веществ, поддерживает водный баланс кожи, придавая коже свежесть и молодой вид. Прекрасный натуральный дезодорант. Стимулирует обменные процессы, включая жировой обмен, тем самым помогая избавиться от целлюлита. Тонизирующие свойства масла пальмарозы позволяют использовать его в интимной косметике для стимулирования сексуального влечения и укрепления мужской силы. Сочетаемость: апельсин, бергамот, жасмин, иланг-иланг, лаванда, мелисса, сандал, фиалка, цитронелла. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, гелей для душа, шампуней – 4-5 капель эфирного масла пальмарозы на 10 грамм основы. Массаж – 3-4 капли на 10 грамм транспортного средства (в качестве основы хорошо подходят миндальное, персиковое или оливковое масло). Для ванн – 5-6 капель (предварительно растворить с солью, медом или сливками). Приготовление дезодоранта – 1 ст. ложку масла макадамии и 20 капель масла пальмарозы, смешать, наносить на участки повышенного потоотделения смоченной салфеткой или пальцами. Для устранения пролежней, лечения кожных заболеваний можно сделать компресс, добавив на влажную ткань 3-4 капли масла пальмарозы. </p><p>ПРОТИВОПОКАЗАНИЯ: Индивидуальная непереносимость, только для наружного применения. </p>#Корень|Главная|Масла и косметика|Эфирные масла#186.png#10 мл#10#160.00
000187##Пачули#Эфирное масло Пачули#Эфирное масло пачули получают перегонкой с водяным паром травянистого кустарника пачули семейства яснотковых.<p>ВНЕШНИЙ ВИД: тяжелое и плотное масло горчично-зеленоватого цвета, имеет терпкий, дымно-смолистый аромат. </p><p>СВОЙСТВА: Эфирное масло пачули стимулирует регенерацию тканей кожи, что помогает заживлять трещины на коже и восстанавливать кожный покров, а также обновлять и увлажнять сухую, увядающую кожу, восстанавливая ее эластичность. Пачулевое масло регулирует обмен веществ и предотвращает задержку жидкостей в организме, что используется в косметических средствах для повышения упругости кожи (в том числе бюста и живота), а также для предотвращения целлюлита. Укрепляет, придает силу, эластичность и блеск волосам, устраняет перхоть, уменьшает жирность волос. Эфирное масло пачули обладает обладает противовоспалительными, противовирусными и ранозаживляющими свойствами, что помогает при лечении герпетических высыпаний, гнойных ран, экзем и порезов, а также воспалительных процессов в области половых органов (циститов, уретритов, секреторных выделений из влагалища). Эфирное масло пачули оказывает общеукрепляющее действие на организм человека, координирует процессы саморегуляции. Вдыхание аромата пачули притупляет чувство голода и снижает аппетит. Аромат пачули оказывает антидепрессивное действие на нервную систему, оказывая благоприятное воздействие на эмоциональное, физическое и умственное состояние человека, стимулируя творческое начало. Мощный эротический стимулятор, усиливает потенцию и чувственность эрогенных зон. Является уникальным средством против моли. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, тоников, шампуней – 5 капель на 10 мл основы или базового масла. Массаж - 4-6 капель масла на 10 г транспортного средства. Для принятия ванн – 4-6 капель, растворенных в кефире, меде или соли. Для устранения перхоти – по 2 капли масла пачули, апельсина и эвкалипта смешать с 2 ч. ложками миндального масла, массировать кожу головы в течение 10-15 минут, затем смыть водой. Против моли – разведите 10 капель масла с солью в 600 мл воды и протрите полки в шкафу. Считается, что масло пачули притягивает богатство. </p><p>ПРОТИВОПОКАЗАНИЯ: Беременность, индивидуальная непереносимость, гастриты и язвенная болезнь. Нельзя смешивать с маслом корицы, можжевельника и другими скипидаросодержащими маслами, только для наружного применения. </p>#Корень|Главная|Масла и косметика|Эфирные масла#187.png#10 мл#10#358.00
000188##Пихта#Эфирное масло Пихта#Пихтовое эфирное масло получают водно-паровой дистилляцией хвои пихты. <p>ВНЕШНИЙ ВИД: легкое, текучее масло бесцветное или с легким зеленоватым оттенком, имеет смолисто-хвойный аромат. </p><p>СВОЙСТВА: Эфирное масло пихты обладает противовоспалительным, обезболивающим, ранозаживляющим и антисептическим свойствами, восстанавливает иммунитет. Обладает уникальными проникающими способностями, питая, тонизируя и омолаживая кожу, восстанавливая здоровый цвет и упругость. Оказывает положительное воздействие на жирную кожу, сужает поры, способствует избавлению от угревой сыпи. Благоприятно влияет на кожу головы, укрепляет волосы, препятствуя их выпадению. Оказывает дезодорирующий эффект при повышенном потоотделении. Аромат пихты устраняет чувство страха, помогает перенести стрессовые ситуации, укрепляя нервную систему, повышая выносливость и жизненную активность. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, тоников, шампуней, ополаскивателей – 2-4 капли на 10 мл основы. Маска для восстановления волос – 5 капель пихтового масла смешать с 10 мл масла виноградных косточек, смывать через 20 минут. Добавление 1 капли масла пихты и 1 капли масла лимона в зубную пасту помогает при заболевании десен, а также сохранит свежесть полости рта и отбелит поверхность зубов. Массаж с пихтовым маслом – 3-5 капель масла на 10 мл транспортного средства – помогает при болях в суставах, невралгии, стенокардии, заболеваниях печени и кишечника, а также обеспечивает быстрое выздоровление при гриппе. Компрессы с пихтовым маслом (на 10 мл базового масла 5 капель масла пихты) также помогут снять боль при травмах и воспалениях, при обморожениях и ожогах, нарывах, фурункулах и герпесе. Для снижения потоотделения протирайте стопы и подмышки салфеткой, смоченной в растворе пихтового масла с водкой (на 50 мл водки 15 капель масла пихты) или принимайте ванны с маслом пихты – 3-5 капель, предварительно растворенных в соли, меде или сливках. Добавление 2-4 капель масла в аромакурительницу наполнит комнату ароматом хвойного леса, очистит воздух (особенно при эпидемиях гриппа и ОРВИ), отпугнет кровососущих насекомых. </p><p>ПРОТИВОПОКАЗАНИЯ: острое воспаление почек, язва желудка, беременность, индивидуальная непереносимость.</p>#Корень|Главная|Масла и косметика|Эфирные масла#188.png#10 мл#10#70.00
000189##Полынь лимонная#Эфирное масло Полынь лимонная#Эфирное масло полыни лимонной получают методом дистилляции с паром из высушенных цветов и листьев полыни (семейство астровых). <p>ВНЕШНИЙ ВИД: прозрачная жидкость с сильным тонизирующим ароматом. </p><p>СВОЙСТВА: Эфирное масло полыни лимонной обладает бактерицидными и ранозаживляющими свойствами, способствуя быстрому восстановлению кожи при воспалении и повреждении (в том числе при ожогах, вялорубцующихся ранах и язвах, угревой сыпи). Оказывает благоприятное воздействие на жирную, нечистую кожу, эффективно при целлюлите. Антисептические свойства полыни лимонной помогают снять воспаления дыхательных путей при гриппе, ОРВИ и бронхите. Оказывает болеутолящее действие при ревматизме, артрите, мышечных болях, снимает головные боли, похмельный синдром, тошноту, слабость, восстанавливая жизненный тонус при депрессии, раздражительности, умственной вялости. </p><p>ПРИМЕНЕНИЕ: Для обогащения косметических средств – 2-3 капли масла полыни на 10 мл основы. Для массажа – 2-3 капли эфирного масла полыни на 10 мл транспортного масла (миндального, абрикосовых или виноградных косточек, жожоба, зародышей пшеницы). Для ванн – 2-3 капли полынного масла смешать с двумя столовыми ложками соли, меда или молока. При головной боли протрите виски томпонами, смоченными в растворе эфирных масел полыни, лаванды, мяты (по 3 капли) на 50 мл воды. Компрессы на болевые места – 5-6 капель на 50 мл воды или масла. Для обработки ран используйте чистое полынное масло. </p><p>ПРОТИВОПОКАЗАНИЯ: индивидуальная непереносимость, беременность. Масло интенсивного действия, поэтому применять только в разведенном виде, не более одного месяца.</p>#Корень|Главная|Масла и косметика|Эфирные масла#189.png#10 мл#10#160.00
000190##Розмарин#Эфирное масло Розмарин#Эфирное масло розмарина получают методом дистилляции с паром цветущих верхушек розмарина (семейство губоцветных). <p>ВНЕШНИЙ ВИД: легкая, бесцветная или слегка желтоватая жидкость с мягким древесно-леденцовым ароматом. </p><p>СВОЙСТВА: Эфирное масло розмарина обладает противовоспалительными свойствами, регулирует обмен веществ и нормализует работу сальных желез, сокращает поры, поэтому его рекомендуют использовать для ухода за жирной и проблемной кожей, а также при дерматитах, экземах и инфицированных ранах. Репродуктивные свойства розмаринового масла способствуют рассасыванию рубцов и шрамов, помогают избавиться от трещин на стопах и ладонях. Масло розмарина обладает антицеллюлитными свойствами, а также стимулирует восстановление и рост волос, помогает избавиться от перхоти. Эфирное масло розмарина улучшает микроциркуляцию крови, укрепляет опорно-мышечный аппарат и стенки кровеносных сосудов, повышает эластичность соединительной ткани, поэтому является одним из самых распространенных препаратов, используемых в массажных средствах. Розмарин стимулирует мозговое кровообращение, эффективен при вегетососудистой дистонии, устраняет переутомление глаз, повышая остроту зрения. </p><p>ПРИМЕНЕНИЕ: Для обогащения кремов, тоников, шампуней – 3-4 капли масла розмарина на 10 мл основы. Для массажа –5-6 капель масла на 10 мл транспортного средства. Для принятия ванн – 4-6 капель масла, растворенных в эмульгаторе (соль, мед). Для снятия зуда или жжения при укусах насекомых добавьте 1-2 капли масла розмарина в обычный крем или базовое масло и смажьте проблемные места. </p><p>ПРОТИВОПОКАЗАНИЯ: индивидуальная непереносимость, беременность, склонность к судорогам. Пожилым людям и лицам, страдающим гипертонической болезнью, применять розмарин с осторожностью из-за возможных подъемов артериального давления. Не наносить на кожу перед выходом на солнце. При накожном применении в первые минуты возникает местное ощущение жжения, горения, онемения в течение 2-3 мин, при приеме ванн в первое время возможно ощущение кратковременного головокружения (реакции естественны).</p>#Корень|Главная|Масла и косметика|Эфирные масла#190.png#10 мл#10#109.00
000191##Сандал#Эфирное масло Сандал#Эфирное масло сандала получают водно-паровой дистилляцией древесины и корней сандала. <p>ВНЕШНИЙ ВИД: вязкая, плотная жидкость с желтоватым оттенком, имеет пряный, смолистый аромат. </p><p>СВОЙСТВА: Эфирное масло сандала оказывает омолаживающее и восстанавливающее действие на кожу, разглаживая сетчатые морщинки вокруг глаз, устраняя дряблость и повышая тонус кожи. Противовоспалительные свойства сандалового масла помогают при раздражениях кожи, различного рода высыпаниях, аллергических дерматитах и зуде от укусов насекомых. Укрепляет волосы, препятствуя их выпадению и устраняя перхоть. Эфирное масло сандала укрепляет ногти. Антисептические свойства сандалового масла используются при лечении органов мочеполовой системы (циститах, уретритах, вагинитах). Помогает нормализовать менструальный цикл, избавиться от мастопатии и простаты, повышает потенцию. Оказывает успокаивающее и расслабляющее действие на нервную систему, помогает при бессоннице, снимает плаксивость. В косметологии используется как фиксатор запаха, придавая косметическим средствам восточный оттенок. </p><p>ПРИМЕНЕНИЕ: Обогащение кремов, тоников, лосьонов, шампуней – 4 капли масла сандала на 10 мл основы. Косметическая маска – сандаловое масло смешать с маслом жожоба, ростков пшеницы или виноградных косточек (5 капель на 15 мл основы), нанести на лицо и область декольте, через 15 минут снять остатки масла салфеткой. Принятие ванн – 6 капель масла, предварительно смешанного с солью или медом, – поможет при заболеваниях мочеполовой системы, успокоит нервную систему, восстановит тонус кожи. Для ухода за кожей вокруг глаз (при отеках, синяках под глазами, морщинах) сделайте примочки – 5 капель масла сандала растворите в 100 мл теплой воды, смочите салфетку, отожмите и приложите на участки вокруг глаз. Для массажа (в том числе эротического) – 10 капель на 15 мл транспортного средства (масло макадамии, жожоба). </p><p>ПРОТИВОПОКАЗАНИЯ: индивидуальная непереносимость, острая паталогия почек.</p>#Корень|Главная|Масла и косметика|Эфирные масла#191.png#10 мл#10#280.00
000192##Чабрец#Эфирное масло Чабрец#Эфирное масло чабреца (тимьяна) получают методом водно-паровой дистилляции листьев чабреца (семейство яснотковых). <p>ВНЕШНИЙ ВИД: плотная, текучая бесцветная или с легким желтоватым оттенком жидкость, имеет теплый, пряный аромат с оттенком древесной коры и дегтя. </p><p>СВОЙСТВА: Эфирное масло чабреца обладает очень сильными антисептическими свойствами, помогая справиться с гнойными поражениями кожи, экземами, дерматитами, педикулезом. Масло чабреца оказывает противовоспалительное, противокашлевое, отхаркивающее действие на органы дыхания, помогает при лечении острых респираторных заболеваний. Снимает воспаление и кровоточивость десен, лечит стоматиты. Эфирное масло чабреца нормализует артериальное давление, устраняет гипотонию, вегетососудистые расстройства. Оказывает обезболивающее и противовоспалительное действие при болях в суставах, при артритах и артрозах. Эфирное масло тимьяна регенерирует, укрепляет волосы, устраняет их выпадение. Аромат чабреца помогает повысить продуктивность мышления, выводя из состояния рассеянности и прострации. </p><p>ПРИМЕНЕНИЕ: Обогащение кремов, шампуней, ополаскивателей – 3 капли эфирного масла чабреца на 5 мл основы. При поражениях кожи – 5 капель масла чабреца смешать с 10 г транспортного масла, наносить на пораженные места ватной палочкой. Для массажа и растираний – 5 капель на 10 мл транспортного средства. Для мобилизации нервной системы (например, перед экзаменом) поможет рефлексомассаж – 3 капли масла чабреца смешать с 5 мл базового масла (макадамии, авокадо и т.п.), наносить на теменную, височную, затылочную области головы и на ладони. Для снятия боли в суставах и при коликах можно сделать компресс, смочив ткань в водном растворе масла чабреца (5 капель на 200 мл воды). Маска для волос – 4-5 капель масла чабреца на 10 мл базового масла (макадамии или авокадо), нанести на кожу головы, укутать на 15 минут. </p><p>ПРОТИВОПОКАЗАНИЯ: Не наносить на кожу в неразбавленном виде, а также перед выходом на солнце (фототоксично). С осторожностью использовать при чувствительной коже (может вызвать раздражение). Не применять при беременности, гипертонической болезни высоких степеней, эпилепсии. Чувство жжения, горения, возникающее при нанесении на кожу в течение 3-6 мин, является естественной реакцией.</p>#Корень|Главная|Масла и косметика|Эфирные масла#192.png#10 мл#10#143.00
000193##Чайное дерево#Эфирное масло Чайное дерево#Эфирное масло чайного дерева получают методом водно-паровой дистилляции листьев чайного дерева (семейства миртовых). <p>ВНЕШНИЙ ВИД: легкая бесцветная или слегка-зеленоватая жидкость с терпким, камфорным ароматом. </p><p>СВОЙСТВА: Эфирное масло чайного дерева обладает противовоспалительными и антибактериальными свойствами, помогая избавиться от грибковых заболеваний кожи (фурункулез, герпес, экземы, гнойничковая и угревая сыпь, бородавки), а также поражений и мозолей стоп. Масло чайного дерева снимает раздражение, отечность, зуд и покраснение кожи, восстанавливает ее рельеф и упругость. Регенерирует, укрепляет волосы, устраняет жирную себорею. Восстанавливает иммунитет и помогает поправиться при простудных заболеваниях. Масло чайного дерева получило большую популярность в стоматологии, поскольку оно восстанавливает микрофлору ротовой полости, удаляя бактерии, неприятный запах, а также предотвращая образование зубного камня. Стимулирует интеллектуальную деятельность, развивает решительность и быстроту реакции. </p><p> ПРИМЕНЕНИЕ: Обогащение косметических средств – 4 капли эфирного масла чайного дерева на 10 мл основы. Принятие ванн – 5 капель масла чайного дерева (предварительно растворив в меде, соде или соли). Массаж и противопростудные растирания – 6-8 капель на 10 мл транспортного средства. Полоскания полости рта – 2 капли масла на стакан воды (предваритльно растворив масло в 0,5 ч.л. соли, соды или меда). При грибковых поражениях кожи - наносить на область поражения чистое масло чайного дерева точечно спомощью ватной палочки.</p><p>ПРОТИВОПОКАЗАНИЯ: индивидуальная непереносимость. </p>#Корень|Главная|Масла и косметика|Эфирные масла#193.png#10 мл#10#136.00
000194##Шалфей#Эфирное масло Шалфей#Эфирное масло шалфея получают методом водно-паровой дистилляции листьев шалфея (семейство яснотковых). <p>ВНЕШНИЙ ВИД: легкая прозрачная жидкость с пряным, древесно-травяным ароматом.</p><p>СВОЙСТВА: Эфирное масло шалфея обладает антисептическими, противовоспалительными, обезболивающими, омолаживающими и дезодорирующими свойствами. Масло шалфея хорошо подходит для ухода за проблемной, пористой кожей, устраняет угревую сыпь и снимает воспаление. Благотворно влияет на кожу головы, укрепляя волосы, улучшая память и концентрируя внимание. Эфирное масло шалфея помогает снять боль при артритах, а также отечность в ногах при повышенных нагрузках и плоскостопии. Используется для санации полости рта при стоматитах, парадонтозах, кариесе, удаляет неприятный запах изо рта. </p><p>ПРИМЕНЕНИЕ: Обогащение косметических средств – 3 капли масла шалфея на 10 мл основы. Маски для волос – 5 капель масла шалфея на 10 мл бальзама для волос (вместо бальзама хорошо использовать кокосовое масло или масло макадамии), нанести на кожу головы и укутать на 10-15 минут. Для массажа при болях в суставах, артритах, отеках ног – 5-6 капель масла шалфея на 10 мл транспортного средства. Для полоскания смешайте 2 капли масла шалфея с 0.5 чайной ложки соды или соли, а затем растворите в стакане теплой воды. </p><p>ПРОТИВОПОКАЗАНИЯ: Не применять при беременности и в период кормления ребенка грудью (если нет цели остановить лактацию). Применять с осторожностью при гипертонической болезни высоких степеней. Не использовать при сильной эмоциональной возбудимости и бессоннице. При нанесении на кожу вызывает легкое онемение, жжение, возможна незначительная гиперемия в течение 2-3 минут (реакция естественна).</p>#Корень|Главная|Масла и косметика|Эфирные масла#194.png#10 мл#10#240.00
000195##Эвкалипт#Эфирное масло Эвкалипт#Эфирное масло эвкалипта получают методом водно-паровой дислилляции хвои эвкалипта. <p>ВНЕШНИЙ ВИД: легкая прозрачная жидкость, иногда с легким зеленоватым оттенком, имеет холодный, камфарный аромат.</p><p>СВОЙСТВА: Эфирное масло эвкалипта обладает антисептическими и противовоспалительными свойствами. Обладает регенирирующими свойствами, помогая восстановить поврежденные участки кожи при ожогах, травмах или обморожениях. Оказывает благотворное влияение на кожу головы, устраняя перхоть и препятствуя выпадению волос. Эфирное масло эвкалипта является эффективным средством при заболеваниях органов дыхания и носоглотки, используется как проивопростудное, жаропонижающее и бронхолитическое средство. Масло эвкалипта помогает снять головную боль, связанную с духотой и гиподинамией, избавляет от усталости, проясняет сознание, стимулирует логическое мышление. В быту масло эвкалипта помогает снять жжение, боль и отеки при укусах насекомых, а также помогает вывести жирные пятна с одежды.</p><p>ПРИМЕНЕНИЕ: Обогащение кремов, шампуней – 4 капли эфирного масла эвкалипта на 10 мл основы. Массаж – 5 капель эвкалипта на 10 мл транспортного средства (массаж ног поможет снять усталость, боль, отеки, растирание грудной клетки поможет при простуде). Принятие ванн – 6 капель масла эвкалипта предварительно растворить в соли, соде или меде. Маски для волос – 5 капель масла эвкалипта на 10 мл кокосового масла или масла макадамии, нанести на кожу головы и укутать на 10-15 минут. Ингаляции при простудных заболеваниях – 1 каплю масла на 200 мл горячей воды, дышать 3-5 минут. Аромалампы с эфирным маслом эвкалипта очистят помещение во время эпидемии вирусных инфекций, облегчат дыхание, отпугнут насекомых.</p><p>ПРОТИВОПОКАЗАНИЯ: индивидуальная непереносимость, повышенная чувствительность кожи. </p>#Корень|Главная|Масла и косметика|Эфирные масла#195.png#10 мл#10#60.00
000774##Люфа большая отбеленная #Наполнитель Люфа большая отбеленная #Отбеленная люфа намного мягче обыкновенной, поэтому мыло-мочалка с люфой более деликатна. Длина люфы более 20 см, ширина 8-15 см. #Корень|Главная|Мыловарение|Наполнители для мыла#luffa.jpeg#1 шт#10#80.00
