Артикул#Цена#Название продукта#Краткое описание#Описание#Категория#Изображения товара#Attribute Group: count#Количество комбинаций#Цена Комбинации
000001#30.00#Диоксид титана#Диоксид титана#При внесении диокида титана в прозрачную основу, она становится белой матовой. Диокид титана смешать с водой, 10 г на 250 мл, и хранить в смешаном виде в закрытой посуде. Перед внесением в мыльную основу смесь хорошо взболтать. #Корень|Главная|Мыловарение|Красители для мыла#1.png#10 гр#10#0
077130#100.00#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент#Фотолюминисцентный пигмент позволяет сделать мыло, светящееся в темноте. Пигмент необходимо добавить в расплавленную мыльную основу. Пигмент оседает на дно формы. В прозрачном и белом мыле придает поверхности мыла слабый зеленый цвет. Застывшее мыло "зарядить" на свету, после чего оно будет светиться в темноте зеленым светом. #Корень|Главная|Мыловарение|Красители для мыла#fotolyuministsentnyi_pigment.jpeg#5 гр#10#0
000492#280.00#Компонент для косметики Ланолин#Ланолин#Ланолин (шерстяной воск) - эмульгатор, представляющий собой смесь сложных эфиров высокомолекулярных спиртов с высшими жирными кислотами. Внешний вид: вязкая, густая масса, цвет - от буровато-желтого до белого. По свойствам ланолин близок к кожному салу человека. Способен эмульгировать до 180-200% воды, 140% глицерина и около 40% этанола с образованием эмульсий типа вода/масло. Широко используется в медицине как основа для мазей и смягчения кожи (чистый ланолин помогает заживлению ран и трещин на сосках у кормящих женщин, не опасен для младенцев). В косметологии может использоваться в составе кремов, его вводят в жирную фазу эмульсий. #Корень|Главная|Масла и косметика|Компоненты для косметики#492.png#100 гр#10#0
000748#190.00#Гидролат Жасмин#Гидролат Жасмин#Гидролат жасмина получают методом паровой дистилляции цветков жасмина. Гидролаты содержат все полезные свойства растений, из которых они получены, при этом их воздействие на организм намного мягче и безопаснее, чем действие эфирных масел, полученных из тех же растений, что позволяет безбоязненно наносить гидролаты на кожу. <p>ВНЕШНИЙ ВИД: бесцветная жидкость со сладким, цветочным ароматом жасмина.  </p><p>СВОЙСТВА: Гидролат жасмина оказывает на кожу увлажняющее действие, обеспечивая оптимальный уровень влаги, активизирует процессы обмена веществ, уменьшает жировые выделения и сужает поры, освежает и тонизирует кожу. Подходит для всех типов кожи. Придает косметике приятный цветочный аромат. </p><p>ПРИМЕНЕНИЕ: Гидролат жасмина чаще всего применяется в качестве активного компонента в водной фазе для приготовления лосьонов, освежающих тоников и средств для снятия макияжа. Для ухода за кожей лица нанесите небольшое количество гидролата жасмина на ватный томпон и протрите лицо, шею, область декольте. Добавление гидролата жасмина в маску для лица придаст коже мягкость и эластичность, а также поднимет настроение и наполнит приятным ароматом. В качестве цветочной парфюмерии достаточно сбрызнуть волосы гидролатом жасмина, а также ароматизация воздуха поможет расслабиться и избавит от бессонницы. </p><p>УСЛОВИЯ ХРАНЕНИЯ: Хранить гидролаты необходимо в темной таре в холодильнике. Гидролаты, изготовленные промышленным путем и герметично упакованные, могут храниться без добавления консервантов до года, после вскрытия флакона – около двух месяцев.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#water_jasmine.png#100 мл#10#0
000493#80.00#Компонент для косметики Ментол кристаллический#Ментол кристаллический#Кристаллический ментол представляет собой бесцветные кристаллы с сильным запахом перечной мяты. Оказывает холодящее действие на кожу, снимает усталость, тонизирует кожу. Ментол обладает слабыми местноанестизирующими свойствами, является компонентом различных лечебных средств. Кристаллический ментол плохо растворяется в воде и легко - в базовых или эфирных маслах. Ментол очень хорошо сочетается с маслом эвкалипта. При добавлении ментола в мыло или гель для душа вы почувствуете ощущение легкой прохлады и свежести. В мыло ментол добавляют 5-15% от общего веса масел. Для добавления ментола в мыло его нужно предварительно расстворить в небольшом объеме базового масла и добавить вместе с дополнительными маслами перед заливкой мыла в форму. #Корень|Главная|Масла и косметика|Компоненты для косметики#493.png#10 гр#10#0
000749#150.00#Гидролат Иланг-Иланга#Гидролат Иланг-Иланга#Гидролат Иланг-иланга получают методом паровой дистилляции цветков иланг-иланга. Гидролаты содержат все полезные свойства растений, из которых они получены, при этом их воздействие на организм намного мягче и безопаснее, чем действие эфирных масел, полученных из тех же растений, что позволяет безбоязненно наносить гидролаты на кожу. <p>ВНЕШНИЙ ВИД: бесцветная жидкость, обладающая нежным экзотическим цветочным ароматом. </p><p>СВОЙСТВА: Гидролат иланг-иланга обладает противовоспалительными и антисептическими свойствами, стимулирует обмен веществ в клетках эпидермиса, регулирует работу сальных желез, замедляет процесс старения, смягчает и тонизирует кожу, придает ей мягкость и эластичность. Гидролат иланг-иланга очень мягок в применении, поэтому идеально подходит для ухода за кожей вокруг глаз. Гидролат иланг-иланга препятствует выпадению волос, придавая им блеск и шелковистость. Аромат иланг-иланга помогает расслабиться, снять эмоциональное напряжение. </p><p>ПРИМЕНЕНИЕ: Гидролат иланг-иланга может применяться в качестве активного компонента в водной фазе для приготовления косметического молочка, геля, регенерирующего крема, бальзама для волос, а также как самостоятельное средство: распыляйте гидролат на чистую кожу лица и шеи, после чего нанесите на увлаженную гидролатом кожу крем или масло. Гидролат иланг-иланга можно использовать в качестве туалетной воды (идеально сочетается с гидролатами нероли и лаванды). Компрессы, смоченные гидролатом иланг-иланга, помогают расслабить мышцы во время спазмов, а также снять головную боль, вызванную пониженным артерильным давлением. </p><p>УСЛОВИЯ ХРАНЕНИЯ: Хранить гидролаты необходимо в темной таре в холодильнике. Гидролаты, изготовленные промышленным путем и герметично упакованные, могут храниться без добавления консервантов до года, после вскрытия флакона – около двух месяцев.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#water_ylang.png#100 мл#10#0
000494#40.00#Компонент для косметики Молочная кислота#Молочная кислота#Молочная кислота - компонент, получаемый из молочной сыворотки. Внешний вид: бесцветная или слегка желтоватая жидкость без мути и осадка, обладает кислым вкусом и слабым специфическим запахом. Молочная кислота обладает противовоспалительным, противомикробным действием, увлажняет, отбеливает и осветляет кожу, способствует отшелушиванию отмерших клеток кожи, замедляет процесс появления мелких морщин, нормализует состояние сальных желез (что положительно сказывается при уходе за проблемной кожей). Молочная кислота может использоваться в кремах и лосьонах, а также при изготовлении мыла &laquo;с нуля&raquo;. Рекомендуемая дозировка и применение: не более 4%, хорошо растворяется в воде, глицерине, спирте, молочную кислоту вводят в конце приготовления косметического средства. #Корень|Главная|Масла и косметика|Компоненты для косметики#494.png#10 мл#10#0
000750#150.00#Гидролат Мята#Гидролат Мята#Гидролат мяты получают методом паровой дистилляции листьев мяты перечной. Гидролаты содержат все полезные свойства растений, из которых они получены, при этом их воздействие на организм намного мягче и безопаснее, чем действие эфирных масел, полученных из тех же растений, что позволяет безбоязненно наносить гидролаты на кожу. <p>ВНЕШНИЙ ВИД: бесцветная жидкость со свежим сильным ароматом мяты. </p><p>СВОЙСТВА: Гидролат мяты перечной обладает антисептическими, бактерицидными и обезболивающими свойствами, что помогает снять кожный зуд, угревую сыпь, помогает при ожогах и укусах насекомых. Гидролат мяты оказывает на кожу тонизирующее и подтягивающее действие, повышает защитные функции кожи, отбеливает пигментные пятна, выравнивает цвет лица, снимает тяжесть в ногах, отечность. При распылении оказывает стимулирующее действие на нервную систему и деятельность мозга, бодрит, помогает сконцентрироваться. Освежает, придает блеск волосам. </p><p>ПРИМЕНЕНИЕ: Гидролат мяты перечной может применяться в качестве активного компонента в водной фазе для приготовления косметического молочка, геля, освежающего и очищающего тоника, а также как самостоятельное средство через распылитель. Для лечения кожных заболеваний или снятия отечности рекомендуются компрессы с гидролатом мяты. </p><p>УСЛОВИЯ ХРАНЕНИЯ: Хранить гидролаты необходимо в темной таре в холодильнике. Гидролаты, изготовленные промышленным путем и герметично упакованные, могут храниться без добавления консервантов до года, после вскрытия флакона – около двух месяцев.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#water_mint.png#100 мл#10#0
000495#50.00#Компонент для косметики Эмульгатор Монтанов 202#Эмульгатор Монтанов 202#Эмульгатор Montanov - эмульгатор растительного происхождения, полученный из биомассы растений. Внешний вид: прозрачные кристаллы. Эмульгатор Montanov обеспечивает идеальную совместимость компонентам для создания косметических средств, придает мягкую текстуру кремам для любого типа кожи (от жирной до сухой, а также увядающей). Может добавляться во все типы эмульсий для продуктов по уходу за кожей, солнцезащитных средств, декоративной косметики, молочка для тела. Способ применения: эмульгатор Montanov нагревают вместе с масляными компонентами, причем масляную фаза с эмульгатором нужно нагревать отдельно от водной фазы. При доведении обеих фаз до 60-75 градусов масляную фазу вливают в водную, перемешивают стеклянной палочкой, а затем - мини-миксером. После охлаждения добавляют эфирные масла и активные компоненты. Рекомендуемая дозировка в косметике 1-5%. #Корень|Главная|Масла и косметика|Компоненты для косметики#495.png#20 гр#10#0
000751#150.00#Гидролат Нероли#Гидролат Нероли#Гидролат нероли получают методом паровой дистилляции цветков апельсинового дерева. Гидролаты содержат все полезные свойства растений, из которых они получены, при этом их воздействие на организм намного мягче и безопаснее, чем действие эфирных масел, полученных из тех же растений, что позволяет безбоязненно наносить гидролаты на кожу. <p>ВНЕШНИЙ ВИД: бесцветная жидкость с освежающим, цветочно-фруктовым ароматом. </p><p>СВОЙСТВА: Гидролат нероли обладает антисептическими, бактерицидными, омолаживающими и дезодорирующими свойствами, увлажняет и успокаивает кожу, снимает раздражения, нормализует работу сальных желез, очищает поры и укрепляет стенки сосудов, повышает эластичность и улучшает цвет лица. Идеально подходит для жирной и комбинированной кожи, а также для ухода за кожей вокруг глаз. Гидролат неролиоказывает легкое болеутоляющее действие на мышцы, снимает усталость и напряжение. Оказывает успокаивающее и антистрессовое действие на нервную систему, является сильным антидепрессантом. </p><p>ПРИМЕНЕНИЕ: Гидролат нероли может использоваться как самостоятельное средство (в том числе в качестве тоника после бритья, поскольку успокаивает и восстанавливает кожу), а также в качестве активного компонента в водной фазе для приготовления косметического молочка или тоника. Для ухода за кожей лица рекомендуется делать маски, смешав гидролат нероли с глиной и медом. Нанесение гидролата нероли на чистое тело через распылитель поможет достигнуть не только дезодорирующего эффекта, но и оставит экзотический, соблазнительный аромат.</p><p>УСЛОВИЯ ХРАНЕНИЯ: Гидролат нероли обладает стабильностью, может храниться в темной таре в холодильнике до двух лет.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#water_neroly.png#100 мл#10#0
000496#130.00#Компонент для косметики Гидроксид натрия#Гидроксид натрия#Гидроксид натрия (каустическая сода или едкий натр, химическая формула NaOH) #Корень|Главная|Масла и косметика|Компоненты для косметики#496.png#1 кг#10#0
000497#60.00#Компонент для косметики Консервант Оптифен плюc#Консервант Оптифен плюc#Оптифен Плюс (консервант) - это инновационная смесь феноксиэтанола, сорбиновой кислоты и каприл гликоля, которая идеально подходит для продуктов, требующих широкой защиты от бактерий, плесени и дрожжей. Оптифен Плюс не канцерогенный, не оказывает токсичного воздействия на репродуктивную систему, считается признанным надежным консервантом среди крупных производителей натуральной и детской косметики. Может использоваться во всем многообразии косметических средств: кремах, гелях, лосьонах, шампунях, в детской косметике. При этом Оптифен Плюс эффективен как автономно, так и в сочетании с другими консервантами. Рекомендуемая дозировка и применение: 0,5-1,5%, добавлять в водную фазу при температуре до 80 градусов (можно как до, так и после эмульгирования). #Корень|Главная|Масла и косметика|Компоненты для косметики#497.png#10 мл#10#0
000753#50.00#Ксантановая камедь#Ксантановая камедь#Ксантановая камедь (ксантан) – микробиологический полисахарид природного происхождения, используемый в косметологии в качестве загустителя и стабилизатора, регулирующего вязкость эмульсии. Ксантан обладает увлажняющими и влагоудерживающими свойствами, образуя при нанесении на кожу защитную пленку. Ксантановая камедь легко смешивается и поглощается другими веществами, образуя стабильные суспензии и мягкие эластичные гели, имеет высокую вязкость, устойчивость к различным температурным режимам, легко растворима в воде, совместима с кислотами, щелочами и солями. В косметические средства (лосьоны, крема, шампуни, кондиционеры) добавляют от 0,2 до 0,5 процентов ксантана. Широко применяется в пищевой промышленности как безвредная пищевая добавка Е-415. #Корень|Главная|Масла и косметика|Компоненты для косметики#xanthane.png#50 гр#10#0
000498#120.00#Компонент для косметики Эмульгатор Полавакс#Эмульгатор Полавакс#Полавакс - растительный эмульгатор, являющийся одним из самых простых и удобных в применении. Помимо эмульгирующих свойств, хорошо смягчает и увлажняет кожу. Может использоваться в сочетании с другими эмульгаторами и гелеобразователями для создания детской косметики и косметики для чувствительной кожи, а также в кондиционерах и бальзамах для волос, дезодорантах, солнцезащитных кремах и средствах против морщин. Рекомендуемая дозировка: в лосьонах - 2-5%, в кремах - 5-10% (максимум 25%). #Корень|Главная|Масла и косметика|Компоненты для косметики#498.png#50 гр#10#0
000754#50.00#Озокерит (горный воск)#Озокерит (горный воск)#Озокерит (горный воск) – естественная горная порода нефтяного происхождения. По виду напоминает пчелиный воск темного цвета, имеет запах керосина. <p>СВОЙСТВА: Озокерит содержит парафин, минеральные масла, смолы и другие вещества. Проникая через неповрежденную поверхность кожи, эти вещества влияют на состояние вегетативной нервной системы, обмен веществ, тканевой крово- и лимфоток, органы внутренней секреции. Озокерит обладает противовоспалительными, болеутоляющими, рассасывающими свойствами, стимулирует процессы регенерации тканей. Обладает высокой теплоемкостью и теплоудерживающей способностью, поэтому его используют в физиопроцедурах в виде теплых аппликаций. При этом озокерит не только прогревает ткани и органы, но и питает их минеральными элементами. Озокерит применяют при заболеваниях суставов и позвоночника, повреждениях опорно-двигательного аппарата, заболеваниях и травмах периферических нервов, заболеваниях уха, горла, носа, болезнях кожи. </p><p>ПРИМЕНЕНИЕ: Расплавьте озокерит на водяной бане и залейте в кювету или другую плоскую форму так, чтобы получился слой озокерита толщиной 1,5-2 см. Дождитесь застывания озокерита до температуры 48-54 градуса, после чего выньте из кюветы и наложите на участок, подлежащий лечению, на 15-40 минут. Повторяйте процедуры ежедневно или через день в течение 10-20 дней. </p><p>ПРОТИВОПОКАЗАНИЯ: Применение озокерита противопоказано при лихорадочных состояниях, эпилепсии, заболеваниях сердца и легких, доброкачественных и злокачественных опухолях, склонности к кровотечениям, при беременности. </p>#Корень|Главная|Масла и косметика|Компоненты для косметики#ozokerit.png#100 гр#10#0
007426#120.00#Компонент для косметики Комплекс церамидов#Комплекс церамидов#NCI: WATER (AQUA), GLYCERIN, LECITHIN, SORBITOL, XANTHAN GUM, METHYLSILANOL MANNURONATE, DIATHOMEACEOUS EARTH Additives: PHENOXYETHANOL, CAPRYLYL GLYCOL, DISODIUM EDTA, GLYCERYL CAPRYLATE Внешний вид: суспензия цвета слоновой кости, практически без запаха. Смешивается с водой, но без образования прозрачного раствора. При использовании наружно, церамиды быстро поглощаются, растворяясь в роговом слое и заполняя межклеточное пространство. Церамиды хорошо действуют на структуру поврежденных и окрашенных волос: укрепляют сцепление между чешуйками кутикулы, устраняют повреждения и отслаивание клеток на стержне волоса. Применение: Si-Matrix стимулирует синтезколлагена, эластина, и природных веществ,связывающих влагу в коже; защищает кожу от воздействия свободных радикалов; улучшает клеточную регенерацию, разглаживает морщины; оказывает противовоспалительное действие, уменьшает покраснение кожи и отек; оказывает антицеллюлитное действие; выравнивает поверхность кожи, сглаживает рубцы и растяжки; обладает лифтинг-эффектом и укрепляет волосы, препятсвуя их выпадению и ломкости. Комплекс керамидов восстанавливает липидный барьер верхнего слоя эпидермиса сухой и огрубевшей кожи и обеспечивает хорошо сбалансированное увлажнение. Эпидермис, который является неповрежденным в наиболее глубоких слоях, является ключевым фактором для хорошего функционирования физиологического взаимодействия между индивидуальными слоями кожи. Комплекс керамидов может применяться в водных и эмульсионных препаратах для кожи, особенно в гелях. Предназначен для восстановления липидного барьера внешнего слоя сухой кожи и обеспечения увлажнения. Рекомендованный ввод: 5-10% Эффективен в диапазоне pH : 3.0–10.0 Технология ввода: добавлять в готовую эмульсию вместе с другими активами при температуре ниже 35 С. Хранение: в прохладном (10-20 С) темном месте.#Корень|Главная|Масла и косметика|Компоненты для косметики#SI-MATRIX_liposomy.png#10 мл#10#0
000499#180.00#Компонент для косметики Смола ладан#Смола ладан#Смола ладан - это смола очень редкого дерева босвеллии, произрастающего в Аравии. Босвеллиевая кислота обладает противовоспалительным и противоопухолевым действием, успокаивает нервную систему. Использование смолы ладан в косметических средствах способствует удалению дефектов кожи (прыщей, фурункулов, труднозаживающих ран). Используется в качестве фиксатора ароматических средств, добавляемых в косметику, а также в качестве отдушки при изготовлении мыла, дезодорантов и духов, придавая им восточный пряный аромат. Рекомендуемая дозировка: до 8%. #Корень|Главная|Масла и косметика|Компоненты для косметики#499.png#100 гр#10#0
000755#30.00#Глина белая (каолин)#Глина белая (каолин)#Глина белая (каолин, фарфоровая глина) – одно из самых доступных и распространенных косметических средств природного происхождения. <p>СВОЙСТВА: Белая глина содержит минеральные соли и микроэлементы, в частности: кремнезем, цинк, медь, азот, кальций, магний, калий и др. Основной элемент белой глины - кремнезем, который обеспечивает нормальное функционирование живого организма и усвоение других микроэлементов, препятствует развитию атеросклероза и помогает восстановить нормальную чистоту и функции стенок сосудов. Как косметическое средство белая глина незаменима для ухода за жирной и склонной к образованию угрей кожей, так как она поглощает избыток кожного сала и выделений потовых желез, устраняет загрязнения на поверхности кожи, стимулирует обмен веществ и регенерацию клеток кожи. Белая глина также подходит для ухода за сухой и чувствительной кожей, укрепляя и тонизируя кожу, поддтягивая и устраняя отеки. Добавление белой глины в средства для ухода за волосами позволяет укрепить сухие и секущиеся волосы, справиться с жирной себореей и перхотью. </p><p>ПРИМЕНЕНИЕ: Белую глину используют, как правило, в составе масок и скрабов. Каолин – нежнейший абразив, поэтому его можно применять в качестве мягкого, не раздражающего кожу скраба. Белая глина входит в состав различных присыпок, мазей, используется при ожогах и опрелостях, в том числе и в детской косметике. В декоративной косметике входит в состав пудр и сухих дезодорантов. Каолин используется в зубных пастах, укрепляет эмаль, отбеливает зубы, снимает зубные камни.</p>#Корень|Главная|Масла и косметика|Компоненты для косметики#kaolin.png#100 гр#10#0
#######1 кг#10#170
000500#180.00#Компонент для косметики Смола мирра#Смола мирра#Смола Мирра - смола, получаемая от африканских и аравийских деревьев из семейства Бурзеровые. Представляет собой куски разнообразной величины в виде отдельных зерен или слипшихся масс желтовато прозрачного или буроватого цвета с терпким запахом и горьким вкусом. Смола мирра обладает антисептическим, противовоспалительным, ранозаживляющим действием, является также стимулятором имунной системы и кровообращения, успокаивает нервную систему. В косметологии смола мирра может использоваться в кремах для обработки глубоких трещин на руках и на пятках, незаживающих ран и гнойничковых поражений кожи, в бальзамах для губ. В лосьонах и кремах для лица смола мирра полезна своими очищающими и омолаживающими свойствами, способствуя регенерации клеток. Порошок смолы мирры можно использовать в маски и скрабы. Рекомендуемая дозировка и применение: 0,5-5%, поскольку смола плохо растворяется, то чаще используют порошок из смолы мирры (смола отлично измельчается в ступке или ручной мельничке, в электроприборах молоть не рекомендуется). Смола мирры является фиксатором запахов, подчеркивая запах других ароматов. #Корень|Главная|Масла и косметика|Компоненты для косметики#500.png#100 гр#10#0
000756#60.00#Воск пчелиный#Воск пчелиный#Воск пчелиный – натуральное биологически активное вещество, продукт жизнедеятельности пчел. <p>ВНЕШНИЙ ВИД: плотная, упругая, пластичная масса, цвет – от светло- до темно-желтого, имеет специфический запах, температура плавления – 63-65 градусов. </p><p>СВОЙСТВА: Пчелиный воск обладает смягчающими, питательными и антибактериальными свойствами, улучшает состояние кожи, способствует заживлению ран и ссадин, снимает воспаление. Содержит большое количество витамина А. При нанесении на кожу пчелиный воск образует защитную пленку, замедляя процесс обезвоживания и старения кожи и защищая ее от перепадов температур, холодного ветра и воздействия ультра-фиолетовых лучей. </p><p>ПРИМЕНЕНИЕ: Пчелиный воск используют в качестве вязкой консервирующей устойчивой основы для мазей и кремов (от 0,5 до 5%), а также в безводной косметике – массажных плитках, бальзамах и помадах для губ, лечебных мазях (до 7%), а также в средствах для эпиляции. Воск нагревают на водяной бане, перед расплавлением желательно натереть на терке или порезать ножом в виде стружки. Не рекомендуется плавить воск в металлической посуде (чтобы избежать его окисления с металлом). Смешивайте расплавленный воск с другими компонентами в разогретом виде. </p>#Корень|Главная|Масла и косметика|Компоненты для косметики#wax_bee.png#50 гр#10#0
000501#160.00#Компонент для косметики Эмульгатор Твин-80 (полисорбат)#Эмульгатор Твин-80 (полисорбат)#Твин-80 (Полисорбат-80) - эмульгатор, способный смачивать и растворять жиры. Твин-80 представляет собой маслянистую, достаточно вязкую жидкость от светло-желтого до насыщенного темно-оранжевого цвета, без ощутимого запаха. Твин-80 придает косметическим средствам вяжущее и увлажняющее действие, удаляет жировые и воскообразные выделения на коже, обладает антистатическими и кондиционирующими свойствами, равномерно распределяет эфирные масла. Используется в косметике для введения в продукт с преобладающей водной фазой жирных или эфирных масел, а также отдушек и ароматизаторов. (например, для растворения небольшого количества базовых и эфирных масел в молочке для умывания). Также используется в различных скрабах, в том числе на сахарной или солевой основе, при добавлении в бомбочки для ванн увеличивает время шипения. Может применяться в качестве самостоятельного эмульгатора или в многокомпонентной эмульгирующей смеси. Дозировка расчитывается от соотношения полисорбата с эфирными маслами и отдушками - от 1:0,5 до 1:1, при введении более 1% полисорбата можно наблюдать загущение конечного продукта (в соляном растворе при изготовлении шампуня из основы - эффект противоположный). Как правило, не используется в спиртсодержащих косметических средствах. #Корень|Главная|Масла и косметика|Компоненты для косметики#501.png#100 мл#10#0
000502#50.00#Компонент для косметики Консервант Фенохем#Консервант Фенохем#Фенохем (PHENOCHEM) - консервант нового поколения. Эффективен против грамположительных и грамотрицательных бактерий, дрожжевых и плесневых грибков, стабилен до 85 градусов. Внешний вид: прозрачная немного вязкая жидкость со слабым характерным запахом. Рекомендуемая дозировка: 0,25-0,8%. #Корень|Главная|Масла и косметика|Компоненты для косметики#502.png#10 мл#10#0
000503#70.00#Компонент для косметики Эмульгатор Цетеариловый спирт#Эмульгатор Цетеариловый спирт#Цетеариловый спирт - со-эмульгатор и загуститель, получаемый из кокосового и пальмового масла. Внешний вид: белые твердые гранулы, имеющие специфически-восковой запах. Не растворим в воде, растворим в спирте, масле, эфирных маслах. Цетеариловый спирт дает стабильную эмульсию в комплексе с другими эмульгаторами, улучшая способность кремов впитывать воду, повышает вязкость эмульсий типа масло/вода. Цетеариловый спирт не раздражает кожу, оказывает дезинфицирующие, смягчающие и влагоудерживающие действия на кожу, придает коже мягкость, делает ее бархатной. Может применяться при изготовлении скрабов, кремов, лосьонов, в том числе и для кожи вокруг глаз. В шампунях цетеариловый спирт используется как загуститель, кроме того улучшает структуру волос и расчесывание. Рекомендуемая дозировка и применение: крем - 1-5%, молочко и лосьоны - 0,5-2%, шампуни, кондиционеры, маски для волос - 1-4%. Цетеариловый спирт расплавляют на водяной баневместе с твердыми или жидкими маслами, пчелиным воском. #Корень|Главная|Масла и косметика|Компоненты для косметики#503.png#50 гр#10#0
